id,title,year
190203,"Tiens-toi bien après les oreilles à Papa",1971
190215,2H,1999
190217,"30, Still Single: Contemplating Suicide",1998
190219,"Acabemos de una vez",1975
190222,"Acta General de Chile",1986
190224,"Scarred Soul",1998
190228,"Alice Sanctuary",1995
190229,"Alien Outlaw",1985
190230,"Ooru naito rongu",1992
190231,"Ooru naito rongu: Sanji",1995
190232,"Ooru naito ronga 3: Sanji",1996
190235,"The Alphabet Train",1998
190238,"American Nitro",1979
190242,"Aqabat jaber: Paix sans retour?",1995
190243,"Aqabat jaber: Vie de passage",1987
190250,"I See This Land from Afar",1978
190255,"The Basket",1999
190257,"The Bee",1994
190258,"Beppin No. 39",1994
190259,"Beppin School 3",1994
190268,"Birdcage Inn",1998
190270,"Black Jack 2: Pinoko ai shiteru",1996
190273,Blood,2000
190278,"Bold Stroke",1990
190292,"O Casal",1975
190307,"Circus Lives",1996
190312,"The Forgotten Hill",1997
190318,"Compañero Presidente",1971
190319,"Con su música a otra parte",1983
190321,"Les contes sauvages",1991
190322,"Cool Crime",1999
190325,"The Cottonwood Kid",1990
190331,"Cross the Line",1996
190332,"Crouching Tiger, Hidden Dragon",2000
190344,Dags,1990
190346,"The Dancer",2000
190351,"The Day Zero Diary",1997
190352,"A Day in the Life of Hollywood",1992
190355,"Decker Associates",1989
190356,"The Sea Was Waiting",1998
190361,"O Dia Marcado",1977
190364,"Dinah East",1970
190368,"Dochinpira: Gekijô-ban",1995
190369,"Sweet Power",1997
190374,"Dungeons & Dragons",2000
190377,"Eating Air",1999
190379,"Eighty Eight",1996
190380,"The Embrace",1997
190387,"Extraños",1999
190398,"Flight of Fancy",2000
190402,"A Força do Xangô",1977
190403,"Freaks Uncensored!",1999
190410,Funanimals,1996
190412,"Für Euch ist das eh nix...",1997
190414,Gangster,1999
190416,"Gatos da Noite",1972
190418,"The Guerrilla",1998
190419,Ghulam,1998
190421,"The Gifted",1999
190427,"Got It Made",1974
190430,"O Grande Palhaço",1980
190435,"Greater Tuna",1994
190438,"Guy's Guide to Money",1998
190445,"Hay que parar la delantera",1977
190447,"Head On",1988
190448,"Ein Held",1997
190449,"Heller als der Mond",2000
190450,Mindshadows,1988
190464,Hope,1999
190469,"The Hundred Years War",1997
190485,Israland,1991
190487,"It's All About You",2002
190489,"Itgaber: Le triomphe sur soi",1993
190490,"Jerusalems: Le syndrome borderline",1994
190494,"Joana Angélica",1979
190503,"Kate's Addiction",1999
190506,"Kilerów 2-óch",1999
190510,"The Key to Love",1978
190513,"Black Angel Vol. 2",1999
190515,"Suddenly Arriving",1997
190520,"Land of Doom",1986
190527,"Liebesgrüße aus der Lederhose, 5. Teil: Die Bruchpiloten vom Königssee",1978
190530,Life-In-Progress,2000
190537,"Love Boat",1998
190546,"The Man Who Spoke to Himself",1999
190549,"Mangue Bangue",1971
190551,"Manos de seda",1998
190552,"Mararía",1998
190554,"Massive Retaliation",1990
190561,"Midday Shout",1996
190564,"Everybody Is Afraid of the Dwarf",1997
190566,"Mire qué lindo es mi país",1981
190568,"Modì",1989
190571,"O Monstro de Santa Teresa",1975
190577,"Musketeers Forever",1998
190580,"Música Para Sempre",1980
190581,"House of Sleeping Beauties",1995
190582,"Night Orchid",1997
190583,"No Budget Story",1997
190584,"Nowadays: The Musical",1993
190590,"O Brother, Where Art Thou?",2000
190591,"Oh, Serafina!",1976
190592,Oi,1994
190593,"Les oiseaux sur la branche",1972
190598,"One Day in Dallas",1990
190599,"Operación masacre",1973
190600,"L'Orfeo",1978
190602,"Los orilleros",1975
190603,"Oswalt Kolle: Liebe als Gesellschaftsspiel",1972
190609,"Painted Glass Sculpture: Carol Cohen",1989
190611,"Captain Pantoja and the Special Services",1999
190615,"Walls Within",1997
190627,"Piranhas do Asfalto",1971
190630,"A Play for Saulie",1990
190639,"Podvig Farkhada",1970
190641,"Pokémon: The First Movie - Mewtwo Strikes Back",1998
190646,"Poniro thilyko... katergara gynaika!",1980
190649,"Populations en danger",1996
190651,"Por los senderos del libertador",1971
190655,"La position de l'escargot",1999
190661,"Priklyucheniya na malenkikh ostrovakh",1988
190662,"Os primeiros Momentos",1973
190665,"El profesor erótico",1976
190667,"Prokhindiada 2",1994
190668,"The Poison Tasters",1995
190669,"Préstame tu marido",1973
190675,"Quando le montagne finiscono",1994
190679,"Quick and Easy",1999
190708,"The Revenge of the Dead Indians",1993
190714,"The Return of Casanova",1980
190729,"Running Hard",1996
190730,"Rødblått paradis",1971
190736,Sand,2000
190739,"Uneasy Encounters",1994
190745,"Secret People",1998
190755,"The Seventh Knot",1998
190756,"Seventh Moon",1999
190788,"Mr. President",1970
190792,"Short Change",1989
190793,"Si... Lo voglio!",1980
190794,"Siempre triunfa el amor",1974
190795,"A Small Awakening",1990
190798,Solas,1999
190805,"Stjärnsystrar",1999
190807,"Subí que te llevo",1980
190809,Superchief,1999
190810,Taim,1977
190812,"Der Tanzstunden-Report",1973
190816,"Teenager-Report - Die ganz jungen Mädchen",1973
190818,"Teito monogatari gaiden",1995
190819,"Tem Alguém na Minha Cama",1976
190821,"Tensão no Rio",1982
190826,"Three Rivers",1996
190828,"Tides of Gold",1999
190829,Tiger,1997
190837,"Tokyo Babylon 1999",1993
190842,"The Truth",1998
190846,"Two Wrongs Make a Right",1987
190851,"Uma Tarde Outra Tarde",1974
190859,"Ura! Ura!",1971
190860,"As Vampiras",1972
190861,Vatel,2000
190865,"Vertical Limit",2000
190866,Vespers,1999
190867,Homecoming,1999
190868,"Voyage of the Bassett",1999
190873,"An Old Woman",1978
190874,"The Wall",1998
190875,"Warrior Island",1980
190876,"Welcome Home",1998
190882,"Wild Animals",1997
190884,"The Witness Files",1999
190887,"Lunar Eclipse",1999
190890,"City's Jungle",1970
190892,live@five,1997
190938,Swindle,2002
190941,2090,1996
190944,348,1999
190948,"Sadismo - Aberrações Sexuais",1983
190965,Amok,1998
190966,"El amor infiel",1974
190970,"Comme les anges déchus de la planète Saint-Michel",1979
190975,"Low-Flying Aircraft",2002
190979,"The Tree and the Water",1995
190981,"Assalto à Brasileira",1971
190982,"Assim Era a Atlântida",1975
190983,"At the Bus Stop",1991
190984,"Condemned to Hell",1984
190994,"Cold Blooded",2000
190996,"Un tueur, un flic, ainsi soit-il...",1977
190997,"Barnard Girls",2000
191002,"A Beautiful New World",1999
191003,"Belas e Corrompidas",1977
191004,"Belle famille",1978
191005,"The Best of Elwood Smooch",1994
191011,"Der Bordhubschrauberpilot",1993
191013,"Le bourgeois gentilhomme",1982
191017,"El bromista",1981
191019,Buttcrack,1998
191024,"Os Caras de Pau",1971
191025,"Carmen, a cigana",1976
191026,"Carndonagh Carnival '98",1998
191028,"A Case for the Closet",1992
191030,"O Caçador de Fantasma",1975
191032,"Los chantas",1975
191033,"Chassé-croisé",1982
191037,Circus,2000
191040,"Les clowns de Dieu",1986
191043,"The Color of Paradise",1999
191046,"Con la misma bronca",1988
191048,"Cantaniño cuenta un cuento",1979
191049,"The Heavenly Bodies",1973
191053,"The Model Couple",1977
191057,"Cukorkékség",1999
191074,"New Best Friend",2002
191075,"Last Cry",1988
191076,"Le dernier souffle",1999
191085,"Il diavolo nella carne",1991
191086,Dialogi,1981
191090,"Disputas en la cama",1972
191091,"Doc's Kingdom",1988
191093,"Don't Let Them In",1999
191097,"Dracula of Exarcheia",1983
191099,"Guo shu shi duan",1974
191104,Dura,1991
191108,"Ela Tornou-se Freira",1972
191113,"Entry in a Diary",1990
191118,"Evolver: Making of Youthanasia",1994
191127,"Fearless Fighters",1971
191133,"The Fighting Temptations",2003
191140,"Flipper and the Milihune",1999
191143,"The Force Beyond",1977
191152,Oaivveskaldjut,1999
191161,"Light Drops",2002
191163,"Gravity Angels",1999
191167,"El grito de Celina",1976
191169,"O Guarani",1979
191176,Headcrusher,1999
191177,Dischord,2001
191180,"Highway to Vegas",1997
191182,"Hitler: A career",1977
191186,"Home Movies",1988
191190,"Hormiga negra",1979
191194,"I Know What It's Like to Be Dead",1987
191198,"In Your Wildest Dreams",1991
191200,Incesto,1976
191201,"O Inseto do Amor",1980
191206,"Janjão Não Dispara... Foge!",1970
191208,"O Jeca Contra o Capeta",1976
191209,"O Jeca Macumbeiro",1975
191211,"Jersey Guy",2003
191212,"Jesse 'The Body' Ventura: The Man, the Myth, the Legend",1999
191235,"Knocking on Death's Door",1999
191236,"Kom igen Gaby!",1991
191238,Corrida,1982
191241,"Last Foxtrot in Burbank",1973
191242,"The Last Stop",2000
191243,"Das Leben ist ein langer ruhiger Fluß",1994
191244,"Blood Beast of Monster Mountain",1975
191249,"Las lobas",1986
191250,"The Long Weekend (O'Despair)",1989
191255,"Love Thy Neighbour",1973
191264,"El manantial de las fieras",1982
191265,"O Marginal",1974
191273,"Me Deixa de Quatro",1981
191279,"Mexican Messiah",1998
191280,"Mighty Mouse in the Great Space Chase",1982
191290,"Morir por nada",1974
191298,"O Mulherengo",1976
191315,"A Noite da Fêmeas",1976
191316,"A Noite do Desejo",1973
191317,"A Noite dos Bacanais",1981
191318,Noroc,1999
191319,"A Morte Não Marca Tempo",1973
191334,"Gli ordini sono ordini",1972
191336,"La p'tite violence",1977
191339,"Paper Thin",1999
191341,Parano,1980
191345,"Jeolmeun nalui chosang",1991
191352,Moonfish,2000
191353,Perekryostok,1999
191357,"La piel del amor",1973
191362,"Pobre João",1975
191368,Popeye,1998
191369,"The Post Queer Tour",1992
191371,"A Man Before His Time",1972
191375,"Pro Vityu, pro Mashu i morskuyu pekhotu",1974
191377,"The Prometheus Factor",2001
191378,Proshcheniye,1992
191379,"Prosti, narod pravoslavnyy",1993
191380,"The Haven",1998
191385,"A Quadrilha do Perna Dura",1976
191386,"Sedução",1974
191387,"Quand les filles se déchaînent",1974
191389,"That Little Difference",1970
191390,"La rabona",1979
191391,"Rage of the Werewolf",1999
191397,"The Replacements",2000
191400,"Revenge of the Humanoids",1983
191403,"Die Richterin",1990
191409,"A Run for the Money",1972
191410,"The Russian Touch",1985
191411,"Rys vykhodit na tropu",1983
191415,"SOS nad taygoy",1981
191416,Saboteurs,1996
191417,"Rain Season",1981
191425,"Seguridad personal",1986
191428,"The Setting Sun",1992
191429,"Sexo às Avessas",1982
191430,Sextrospective,1999
191445,Shestoy,1982
191449,"Si Québec m'était conté",1977
191452,Sibiu-Hermannsstadt,1999
191456,Simhasan,1979
191458,"Sinal Vermelho - As Fêmeas",1986
191464,Slam!,1992
191476,"Soapte de amor",1994
191483,"Rock City",1973
191492,Stages,1998
191498,"The Sterling Chase",1999
191539,"Take the 'A' Train",1990
191544,"Tall, Dark and Handsome",1987
191546,"Il tango della gelosia",1981
191552,"Egy tekercs valóság",1999
191553,"That's Country",1977
191563,"Tiki Tiki",1971
191576,"Toward Intimacy",1992
191604,"Um Caipira em Bariloche",1973
191605,"Uma Verdadeira História de Amor",1971
191610,"The Bridge",1999
191617,"Une vie de prince",1999
191625,"Barbara the Fair with the Silken Hair",1970
191627,"Verspiegelte Zeit - Erinnerungen von Angelika Schrobsdorff",1998
191636,"The Widow of Saint-Pierre",2000
191637,"The Virgin and the Tough Guy",1974
191642,"A Walk with Death",1993
191644,"Waschen, schneiden, legen",1999
191656,"Wohin mit Willfried",1985
191661,"Our Indians",1995
191666,"Deserter's Gold",1998
191669,"Ça va faire mal",1982
191675,"El último asalto",1982
191753,"12 Days in July",1998
191754,"28 Days",2000
191756,"41 Days",1999
191758,"A spat' s chuzhoy zhenoy khorosho!?",1992
191760,"The Acrobat",1976
191764,"After the Rain",1988
191765,"Against the Tide",1997
191766,"Wait and See",1998
191774,"Alien Blood",1999
191778,"Amazing Graces",1981
191785,"Angela Mooney",1996
191787,"Apartment Hunting",2000
191791,"Aristocratica perversa",1982
191792,"Artist on Fire: Joyce Wieland",1987
191798,"Aventuras prohibidas",1980
191800,"Ayer me echaron del pueblo",1982
191801,"Ba wan zui ren",1979
191804,Babatu,1976
191806,"Bag Lady",1980
191807,Bagrationi,1985
191818,"Behind the Scenes with Deon Braxton",1998
191821,"The White Suit",1999
191834,"Bloodline: The Devil's Game",2000
191839,"Bob Marley Live in Concert",1998
191840,"Bobby's War",1974
191844,"Bolshoy den Evropy",1976
191846,Borderline,1999
191849,"The Brother from Brooklyn",1995
191851,Brudermord,1995
191853,"Images of the Absence",1999
191862,"El candidato",1978
191864,"Lament for Arthur Leary",1975
191865,"La carbonara",2000
191867,"Carnival Divine",1992
191869,"The Catcher",1998
191882,"Chen Tsai-gen and His Neighbors",1998
191886,Christiania,1977
191899,"Operation Nam",1986
191903,"The Coffin Maker",1998
191908,"Como la vida misma",1987
191911,"The Contract",1999
191916,"Il corpo dell'anima",1999
191922,"The Crimean War",1997
191923,Cross-Eyed,1999
191926,"When the Heart Sings",1971
191942,"Deadly Force",1980
191966,"Don't Just Lay There",1970
191977,"Du wang qun ying hui",1981
191980,"Dziecko szczescia",1991
191987,"En busca del brillante perdido",1986
191989,"The End of a Dynasty",1998
191996,"Essex Boys",2000
191997,"Estoy hecho un demonio",1972
192000,"Every Odd Numbered Day",1995
192006,"Eyes Beyond Seeing",1995
192013,"A Fare to Remember",1999
192023,"Finder's Fee",2001
192034,"Forbidden Marriages in the Holy Land",1995
192039,"La fourmi et le volcan",1992
192058,Garajna,1991
192069,"Gendernauts: A Journey Through Shifting Identities",1999
192070,Gerda,1992
192071,"Get Over It",2001
192075,"The Glitterball",1977
192077,Goduria,1982
192081,"The Good, the Bad and the Beautiful",1970
192082,"Gori, gori, oganche",1994
192088,Graceville,1997
192097,"La guerra degli Antò",1999
192099,"Black Thursday",1974
192108,"Harvest Emergency",1997
192110,"Head Games",2001
192111,"Head Over Heels",2001
192118,"High School Yearbook",1998
192126,Honest,2000
192141,"Huang jia da zei",1985
192150,"I Am a Sex Addict",1993
192158,"Imre's Movie",1999
192160,"In the Blue Ground",1999
192164,"Intimate Lives: The Women of Manet",1998
192180,"Jim's Camera",2000
192193,"Julia Julia",1981
192194,"Julien Donkey-Boy",1999
192195,"Just Get the Cash",2000
192204,Kids,1999
192210,Kolp,1985
192213,"Raining in the Mountain",1979
192218,"Kurt Gerron's Karussell",1999
192220,"Körömszakadtáig",1999
192222,"The Beach House",2002
192223,"El lado oscuro del Nevado",1980
192224,"Tokyo Chatterly fujin",1977
192229,"Them and Us",1976
192231,"Last Knife Party",1981
192233,"Last Stand: The Struggle for the Ballona Wetlands",1998
192234,"Leaving Scars",1997
192237,"Leo & Claire",2001
192246,"Liebesgrüße aus der Lederhose 6: Eine Mutter namens Waldemar",1982
192250,"Lin Chong ye ben",1972
192251,"Lionman II: The Witchqueen",1979
192252,"Lie pao xing dong",1998
192254,Lithium,1996
192255,"The Little Vampire",2000
192257,"Gambler's Delight",1981
192272,"Dragon Town Story",1997
192274,"Una maestra con ángel",1994
192280,"Traces of Us",1999
192295,Marlene,2000
192302,"Meeting Mr. Subian",1996
192311,"Knife in the Back",1975
192313,"Mi hijo Ceferino Namuncurá",1972
192317,"Mila Ass Painting",1998
192330,"Moshe Dayan: A Warrior's Story",1996
192331,"Mother Ireland",1998
192334,"Moving On",2000
192335,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",1999
192339,"Mutant Man",1996
192346,"Shadows of Memories",2000
192358,Negatives,1988
192360,"Never Ashamed",1984
192364,"Nights in Utopia",1996
192365,"Nijinsky: Unfinished Project",1970
192368,"Ninja Knight Brothers of Blood",1988
192369,"Nitsch 1998",1999
192377,"The Knife",1999
192384,"Nyári mozi",1999
192389,"Gli occhi stanchi",1995
192397,"Orlando sei",1989
192400,"Orpheus in der Unterwelt",1974
192406,Otrazheniya,1982
192407,"Otto - Der Katastrofenfilm",2000
192410,Outrageous,1998
192425,"Pane, burro e marmellata",1977
192427,"Paolo Barca, maestro elementare, praticamente nudista",1975
192454,"Ante Up",1974
192455,"Picking Up the Pieces",2000
192458,"Focal Point",1977
192460,"The Pool: Reflections of the Japanese-Canadian Internment",1992
192466,"Prabhupada: A Lifetime in Preparation",1996
192472,"Love Under the Elms",1975
192474,"Il principe di Homburg",1983
192475,Prizemyavane,1987
192476,"Professor Chu's Homework",1992
192477,"Prognose Innerdalen",1981
192482,"Gza shinisaken",1981
192484,"Pyatnadtsataya vesna",1972
192489,"The Echo of Qi Lian Mountain",1989
192491,"Living Dream",1995
192504,"Rahu tänav",1991
192506,"Blood of the Railroad Workers",1979
192509,Raskrsce,1998
192512,"Raw Nerve",1999
192513,"Razyskivayetsya opasnyu prestupnik",1992
192514,"Real Stories of the Donut Men",1997
192519,"Relics: Einstein's Brain",1994
192520,"Relâche",1994
192526,"Rendezvous in Samarkand",1999
192528,"Heaven & Hell",2018
192538,"Le roi du drum",1992
192550,"Rough Side of the Mountain",1999
192551,"Route 4",1998
192559,"Where Are You Going?",1976
192561,"Sagarana: The Duel",1974
192562,Sakuliu,1994
192566,Samna,1975
192572,"Sara Amerika",1999
192574,"Satin Doll",1994
192575,"Schiele in Prison",1980
192576,"Schnee in der Neujahrsnacht",1999
192579,"Seaside Murders",1997
192601,"The Twelve Gold Medallions",1970
192607,"Shuang xi ling men",1970
192612,"Simão, o Fantasma Trapalhão",1998
192614,"The Skulls",2000
192616,Slaveworld,1995
192619,"She xing diao shou dou tang lang",1979
192626,Sparkle,1999
192630,Shteps,2002
192632,"Story in the Temple Red Lily",1976
